"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Exostyles venusta","Construction or structural materials","9","false","false","","false","sp1784","IUCN_Red_List_v.2022-2"
"Ficus insipida","Construction or structural materials","9","false","true","","false","sp1849","TreeCo_database_v.4.1"
"Ficus insipida","Construction or structural materials","9","true","false","","false","sp1849","TreeCo_database_v.4.1"
"Ficus mathewsii","Construction or structural materials","9","true","false","","true","sp1855","TreeCo_database_v.4.1"
"Ficus mathewsii","Medicine - human & veterinary","3","","","","true","sp1855","IUCN_Red_List_v.2022-2"
"Ficus nymphaeifolia","Construction or structural materials","9","true","false","","false","sp1858","TreeCo_database_v.4.1"
"Ficus pertusa","Construction or structural materials","9","true","false","","false","sp1862","TreeCo_database_v.4.1"
"Ficus trigona","Construction or structural materials","9","true","false","","false","sp1865","TreeCo_database_v.4.1"
"Fuchsia regia","Pets/display animals, horticulture","13","false","true","","false","sp1872","TreeCo_database_v.4.1"
"Gallesia integrifolia","Construction or structural materials","9","false","true","","false","sp1882","TreeCo_database_v.4.1"
"Genipa americana","Food - human","1","true","true","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Food - animal","2","true","false","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Construction or structural materials","9","true","true","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Food - human","1","false","true","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Fuels","7","true","false","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Construction or structural materials","9","true","true","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Pets/display animals, horticulture","13","true","false","","false","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Construction or structural materials","9","true","true","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Fibre","8","true","false","","false","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Medicine - human & veterinary","3","true","false","","true","sp1899","TreeCo_database_v.4.1"
"Genipa americana","Handicrafts, jewellery, etc.","12","","","","true","sp1899","IUCN_Red_List_v.2022-2"
"Genipa americana","Research","14","true","true","","","sp1899","IUCN_Red_List_v.2022-2"
"Genipa infundibuliformis","Food - human","1","","","","true","sp1900","IUCN_Red_List_v.2022-2"
"Genipa infundibuliformis","Construction or structural materials","9","","","","true","sp1900","IUCN_Red_List_v.2022-2"
"Genipa infundibuliformis","Other chemicals","6","","","","true","sp1900","IUCN_Red_List_v.2022-2"
"Geonoma gamiova","Fibre","8","false","true","","false","sp1904","TreeCo_database_v.4.1"
"Goniorrhachis marginata","Construction or structural materials","9","false","true","","false","sp1913","TreeCo_database_v.4.1"
"Goniorrhachis marginata","Other (free text)","17","","","apicultura","","sp1913","IUCN_Red_List_v.2022-2"
"Goniorrhachis marginata","Pets/display animals, horticulture","13","","","","","sp1913","IUCN_Red_List_v.2022-2"
"Guarea guidonia","Construction or structural materials","9","true","true","","true","sp1935","TreeCo_database_v.4.1"
"Guarea guidonia","Other household goods","11","true","true","","true","sp1935","IUCN_Red_List_v.2022-2"
"Guarea guidonia","Fuels","7","","true","","true","sp1935","IUCN_Red_List_v.2022-2"
"Guarea guidonia","Medicine - human & veterinary","3","true","true","","","sp1935","IUCN_Red_List_v.2022-2"
"Guarea guidonia","Food - human","1","","true","","true","sp1935","IUCN_Red_List_v.2022-2"
"Guazuma ulmifolia","Food - animal","2","true","true","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Food - human","1","true","false","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Medicine - human & veterinary","3","true","true","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Fibre","8","true","false","","false","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Construction or structural materials","9","true","true","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Construction or structural materials","9","true","true","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Fuels","7","true","true","","true","sp1962","TreeCo_database_v.4.1"
"Guazuma ulmifolia","Handicrafts, jewellery, etc.","12","","true","","true","sp1962","IUCN_Red_List_v.2022-2"
"Guazuma ulmifolia","Other household goods","11","","true","","true","sp1962","IUCN_Red_List_v.2022-2"
"Hancornia speciosa","Food - human","1","false","true","","true","sp1986","TreeCo_database_v.4.1"
"Handroanthus chrysotrichus","Pets/display animals, horticulture","13","false","true","","false","sp1992","TreeCo_database_v.4.1"
"Handroanthus chrysotrichus","Pets/display animals, horticulture","13","false","false","","false","sp1992","TreeCo_database_v.4.1"
"Handroanthus heptaphyllus","Construction or structural materials","9","false","true","","true","sp1994","TreeCo_database_v.4.1"
"Handroanthus heptaphyllus","Construction or structural materials","9","true","false","","true","sp1994","TreeCo_database_v.4.1"
"Handroanthus heptaphyllus","Other household goods","11","false","false","","true","sp1994","IUCN_Red_List_v.2022-2"
"Handroanthus heptaphyllus","Medicine - human & veterinary","3","false","false","","true","sp1994","IUCN_Red_List_v.2022-2"
"Handroanthus heptaphyllus","Pets/display animals, horticulture","13","false","false","","true","sp1994","IUCN_Red_List_v.2022-2"
"Handroanthus impetiginosus","Construction or structural materials","9","true","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Pets/display animals, horticulture","13","false","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Construction or structural materials","9","true","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Pets/display animals, horticulture","13","false","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Medicine - human & veterinary","3","true","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Medicine - human & veterinary","3","true","true","","true","sp1995","TreeCo_database_v.4.1"
"Handroanthus impetiginosus","Handicrafts, jewellery, etc.","12","","true","","true","sp1995","IUCN_Red_List_v.2022-2"
"Handroanthus ochraceus","Construction or structural materials","9","false","true","","false","sp1996","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Pets/display animals, horticulture","13","false","true","","true","sp2001","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Construction or structural materials","9","true","true","","true","sp2001","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Construction or structural materials","9","true","true","","true","sp2001","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Construction or structural materials","9","true","true","","true","sp2001","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Construction or structural materials","9","true","true","","true","sp2001","TreeCo_database_v.4.1"
"Handroanthus serratifolius","Other household goods","11","","true","","true","sp2001","IUCN_Red_List_v.2022-2"
"Handroanthus serratifolius","Handicrafts, jewellery, etc.","12","","true","","true","sp2001","IUCN_Red_List_v.2022-2"
"Handroanthus serratifolius","Medicine - human & veterinary","3","","true","","true","sp2001","IUCN_Red_List_v.2022-2"
"Handroanthus umbellatus","Construction or structural materials","9","false","true","","false","sp2003","TreeCo_database_v.4.1"
"Handroanthus umbellatus","Other (free text)","17","","","","","sp2003","IUCN_Red_List_v.2022-2"
"Handroanthus umbellatus","Pets/display animals, horticulture","13","","","","","sp2003","IUCN_Red_List_v.2022-2"
"Handroanthus umbellatus","Medicine - human & veterinary","3","","","","","sp2003","IUCN_Red_List_v.2022-2"
"Harrisia adscendens","Food - human","1","","","","true","sp2007","IUCN_Red_List_v.2022-2"
"Helicostylis tomentosa","Construction or structural materials","9","true","false","","false","sp2016","TreeCo_database_v.4.1"
"Helietta apiculata","Medicine - human & veterinary","3","","","","true","sp2028","IUCN_Red_List_v.2022-2"
"Heliocarpus americanus","Construction or structural materials","9","true","true","","true","sp2030","TreeCo_database_v.4.1"
"Heliocarpus americanus","Other household goods","11","true","true","","true","sp2030","IUCN_Red_List_v.2022-2"
"Heliocarpus americanus","Fibre","8","","true","","true","sp2030","IUCN_Red_List_v.2022-2"
"Heliocarpus americanus","Fuels","7","","true","","true","sp2030","IUCN_Red_List_v.2022-2"
"Heliocarpus americanus","Medicine - human & veterinary","3","","true","","true","sp2030","IUCN_Red_List_v.2022-2"
"Heliocarpus americanus","Pets/display animals, horticulture","13","true","","","","sp2030","IUCN_Red_List_v.2022-2"
"Heliocarpus popayanensis","Construction or structural materials","9","true","false","","false","sp2031","TreeCo_database_v.4.1"
"Hevea brasiliensis","Construction or structural materials","9","true","true","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Construction or structural materials","9","true","true","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Food - animal","2","true","false","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Manufacturing chemicals","5","false","false","","false","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Fuels","7","true","false","","false","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Food - human","1","true","false","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Food - human","1","true","false","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Manufacturing chemicals","5","true","false","","false","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Poisons","4","true","false","","false","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Construction or structural materials","9","true","true","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Fibre","8","true","false","","false","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Construction or structural materials","9","true","true","","true","sp2043","TreeCo_database_v.4.1"
"Hevea brasiliensis","Handicrafts, jewellery, etc.","12","true","true","","true","sp2043","IUCN_Red_List_v.2022-2"
"Hevea brasiliensis","Other household goods","11","true","true","","true","sp2043","IUCN_Red_List_v.2022-2"
"Hirtella hebeclada","Construction or structural materials","9","","true","","","sp2059","IUCN_Red_List_v.2022-2"
"Hirtella hebeclada","Pets/display animals, horticulture","13","","true","","","sp2059","IUCN_Red_List_v.2022-2"
"Hirtella hebeclada","Other (free text)","17","","","reforestation","","sp2059","IUCN_Red_List_v.2022-2"
"Homalolepis ferruginea","Medicine - human & veterinary","3","false","false","","false","sp2075","IUCN_Red_List_v.2022-2"
"Humiria balsamifera","Construction or structural materials","9","true","false","","false","sp2104","TreeCo_database_v.4.1"
"Humiria balsamifera","Food - human","1","","","","true","sp2104","IUCN_Red_List_v.2022-2"
"Humiria balsamifera","Medicine - human & veterinary","3","","","","","sp2104","IUCN_Red_List_v.2022-2"
"Hura crepitans","Construction or structural materials","9","false","true","","false","sp2109","TreeCo_database_v.4.1"
"Hura crepitans","Construction or structural materials","9","true","false","","false","sp2109","TreeCo_database_v.4.1"
"Hura crepitans","Construction or structural materials","9","false","true","","false","sp2109","TreeCo_database_v.4.1"
"Hyeronima alchorneoides","Construction or structural materials","9","true","false","","false","sp2111","TreeCo_database_v.4.1"
"Hyeronima alchorneoides","Medicine - human & veterinary","3","true","false","","true","sp2111","TreeCo_database_v.4.1"
"Hyeronima alchorneoides","Construction or structural materials","9","false","true","","false","sp2111","TreeCo_database_v.4.1"
"Hymenaea cangaceira","Food - human","1","false","false","","false","sp2115","IUCN_Red_List_v.2022-2"
"Hymenaea cangaceira","Medicine - human & veterinary","3","false","false","","false","sp2115","IUCN_Red_List_v.2022-2"
"Hymenaea courbaril","Medicine - human & veterinary","3","true","false","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Construction or structural materials","9","false","true","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Construction or structural materials","9","true","true","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Food - human","1","true","false","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Construction or structural materials","9","false","true","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Construction or structural materials","9","true","true","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Food - animal","2","true","false","","true","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Manufacturing chemicals","5","true","false","","false","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Pets/display animals, horticulture","13","true","false","","false","sp2116","TreeCo_database_v.4.1"
"Hymenaea courbaril","Other household goods","11","","true","","true","sp2116","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Manufacturing chemicals","5","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Wearing apparel, accessories","10","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Other household goods","11","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Food - human","1","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Food - animal","2","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Handicrafts, jewellery, etc.","12","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea oblongifolia","Medicine - human & veterinary","3","","","","true","sp2121","IUCN_Red_List_v.2022-2"
"Hymenaea parvifolia","Construction or structural materials","9","false","true","","false","sp2122","TreeCo_database_v.4.1"
"Hymenaea parvifolia","Construction or structural materials","9","false","true","","false","sp2122","TreeCo_database_v.4.1"
"Hymenaea stigonocarpa","Food - human","1","false","true","","true","sp2124","TreeCo_database_v.4.1"
"Hymenaea stigonocarpa","Handicrafts, jewellery, etc.","12","","","","true","sp2124","IUCN_Red_List_v.2022-2"
"Hymenaea stigonocarpa","Pets/display animals, horticulture","13","","","","true","sp2124","IUCN_Red_List_v.2022-2"
"Hymenaea stigonocarpa","Medicine - human & veterinary","3","","","","true","sp2124","IUCN_Red_List_v.2022-2"
