"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName","source.info"
"","","","sp1205","Capparis amazonica Iltis","Iltis","Capparis amazonica","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Morisonia flexuosa L.","L.","Morisonia flexuosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis pluvialis Mart.","Mart.","Capparis pluvialis","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis laevigata Mart.","Mart.","Capparis laevigata","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis blanchetii Briq.","Briq.","Capparis blanchetii","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis laetevirens Mart.","Mart.","Capparis laetevirens","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis eustachiana Jacq.","Jacq.","Capparis eustachiana","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis sinclairii Benth.","Benth.","Capparis sinclairii","Brazilian_Flora_Online_v.393.285"
"","","","sp1205","Capparis brevisiliqua DC.","DC.","Capparis brevisiliqua","Brazilian_Flora_Online_v.393.285"
"","","","sp1206","Capparis coccolobifolia Mart.","Mart.","Capparis coccolobifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp1206","Capparis hastata Jacq.","Jacq.","Capparis hastata","Brazilian_Flora_Online_v.393.285"
"","","","sp1206","Capparis cynophallophora L.","L.","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"var.","Rizzini","praemorsa","sp1206","Capparis cynophallophora var. praemorsa Rizzini","","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"fo.","L.","laetevirens","sp1206","Capparis cynophallophora fo. laetevirens L.","","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"var.","Rizzini","puberula","sp1207","Capparis cynophallophora var. puberula Rizzini","","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"","","","sp1207","Capparis mattogrossensis Pilg.","Pilg.","Capparis mattogrossensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1208","Capparis retusa Griseb.","Griseb.","Capparis retusa","Brazilian_Flora_Online_v.393.285"
"var.","(Griseb.) Kuntze","retusa","sp1208","Capparis cynophallophora var. retusa (Griseb.) Kuntze","","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"var.","Malme","cuneata","sp1208","Capparis cynophallophora var. cuneata Malme","","Capparis cynophallophora","Brazilian_Flora_Online_v.393.285"
"","","","sp1210","Lonchocarpus araripensis Benth.","Benth.","Lonchocarpus araripensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1211","Lonchocarpus bahianus A.M.G.Azevedo","A.M.G.Azevedo","Lonchocarpus bahianus","Brazilian_Flora_Online_v.393.285"
"","","","sp1212","Lonchocarpus castaneifolius M.J. Silva & A.M.G. Azevedo","M.J. Silva & A.M.G. Azevedo","Lonchocarpus castaneifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp1213","Lonchocarpus subglaucescens Mart. ex Benth.","Mart. ex Benth.","Lonchocarpus subglaucescens","Brazilian_Flora_Online_v.393.285"
"","","","sp1213","Sphinctolobium floribundum Vogel","Vogel","Sphinctolobium floribundum","Brazilian_Flora_Online_v.393.285"
"","","","sp1214","Lonchocarpus glaziovii Taub.","Taub.","Lonchocarpus glaziovii","Brazilian_Flora_Online_v.393.285"
"","","","sp1215","Lonchocarpus grandiflorus A.M.G.Azevedo","A.M.G.Azevedo","Lonchocarpus grandiflorus","Brazilian_Flora_Online_v.393.285"
"","","","sp1217","Lonchocarpus muehlbergianus Hassl.","Hassl.","Lonchocarpus muehlbergianus","Brazilian_Flora_Online_v.393.285"
"","","","sp1218","Lonchocarpus peckoltii Wawra","Wawra","Lonchocarpus peckoltii","Brazilian_Flora_Online_v.393.285"
"","","","sp1220","Camptosema pinnatum Benth.","Benth.","Camptosema pinnatum","Brazilian_Flora_Online_v.393.285"
"var.","Hoehne","bahiensis","sp1223","Dalbergia variabilis var. bahiensis Hoehne","","Dalbergia variabilis","Brazilian_Flora_Online_v.393.285"
"","","","sp1225","Ecastaphyllum brownei Pers.","Pers.","Ecastaphyllum brownei","Brazilian_Flora_Online_v.393.285"
"","","","sp1229","Dalbergia atropurpurea Ducke","Ducke","Dalbergia atropurpurea","Brazilian_Flora_Online_v.393.285"
"","","","sp1229","Dalbergia glauca (Desv.) Amshoff","(Desv.) Amshoff","Dalbergia glauca","Brazilian_Flora_Online_v.393.285"
"","","","sp1229","Ecastaphyllum foliosum Benth.","Benth.","Ecastaphyllum foliosum","Brazilian_Flora_Online_v.393.285"
"","","","sp1230","Dalbergia variabilis Vogel","Vogel","Dalbergia variabilis","Brazilian_Flora_Online_v.393.285"
"","","","sp1230","Pterocarpus frutescens Vell.","Vell.","Pterocarpus frutescens","Brazilian_Flora_Online_v.393.285"
"","","","sp1236","Dalbergia volubilis (L.) Urb.","(L.) Urb.","Dalbergia volubilis","Brazilian_Flora_Online_v.393.285"
"var.","(L.) Urb.","cuspidigera","sp1236","Dalbergia volubilis var. cuspidigera (L.) Urb.","","Dalbergia volubilis","Brazilian_Flora_Online_v.393.285"
"","","","sp1237","Pterocarpus niger Vellozo","Vellozo","Pterocarpus niger","Brazilian_Flora_Online_v.393.285"
"","","","sp1239","Daphnopsis dioica Mart. ex Meisn.","Mart. ex Meisn.","Daphnopsis dioica","Brazilian_Flora_Online_v.393.285"
"","","","sp1239","Daphnopsis mello-barretoi Standl.","Standl.","Daphnopsis mello-barretoi","Brazilian_Flora_Online_v.393.285"
"","","","sp1241","Funifera fasciculata Meisn.","Meisn.","Funifera fasciculata","Brazilian_Flora_Online_v.393.285"
"","","","sp1241","Daphnopsis beta Taub.","Taub.","Daphnopsis beta","Brazilian_Flora_Online_v.393.285"
"","","","sp1241","Daphnopsis longifolia Taub.","Taub.","Daphnopsis longifolia","Brazilian_Flora_Online_v.393.285"
"var.","Domke","congregata","sp1241","Daphnopsis martii var. congregata Domke","","Daphnopsis martii","Brazilian_Flora_Online_v.393.285"
"","","","sp1242","Daphnopsis aemygdioi Laclette","Laclette","Daphnopsis aemygdioi","Brazilian_Flora_Online_v.393.285"
"","","","sp1244","Daphnopsis leguizamonis Lorentz ex Gilg","Lorentz ex Gilg","Daphnopsis leguizamonis","Brazilian_Flora_Online_v.393.285"
"var.","Chodat & Hassl.","leptostachys","sp1244","Daphnopsis racemosa var. leptostachys Chodat & Hassl.","","Daphnopsis racemosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1244","Daphnopsis longiracemosa Gilg ex Domke","Gilg ex Domke","Daphnopsis longiracemosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1244","Daphnopsis umbelluligera Domke","Domke","Daphnopsis umbelluligera","Brazilian_Flora_Online_v.393.285"
"var.","Domke","itatiaiensis","sp1244","Daphnopsis schwackeana var. itatiaiensis Domke","","Daphnopsis schwackeana","Brazilian_Flora_Online_v.393.285"
"","","","sp1244","Daphnopsis sanctae-teresae Nevling","Nevling","Daphnopsis sanctae-teresae","Brazilian_Flora_Online_v.393.285"
"","","","sp1247","Daphnopsis sessiliflora Griseb. ex Taub.","Griseb. ex Taub.","Daphnopsis sessiliflora","Brazilian_Flora_Online_v.393.285"
"","","","sp1248","Mikania resinosa Spreng.","Spreng.","Mikania resinosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Dasyphyllum orthacanthum (DC.) Cabrera","(DC.) Cabrera","Dasyphyllum orthacanthum","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Dasyphyllum tomentosum (Spreng.) Cabrera","(Spreng.) Cabrera","Dasyphyllum tomentosum","Brazilian_Flora_Online_v.393.285"
"var.","(Spreng.) Cabrera","brasiliense","sp1249","Dasyphyllum brasiliense var. brasiliense (Spreng.) Cabrera","","Dasyphyllum brasiliense","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Chuquiraga tomentosa (Spreng.) Baker","(Spreng.) Baker","Chuquiraga tomentosa","Brazilian_Flora_Online_v.393.285"
"var.","(D.Don) Cabrera","latifolium","sp1249","Dasyphyllum brasiliense var. latifolium (D.Don) Cabrera","","Dasyphyllum brasiliense","Brazilian_Flora_Online_v.393.285"
"var.","(Baker) Cabrera","multiflorum","sp1249","Dasyphyllum tomentosum var. multiflorum (Baker) Cabrera","","Dasyphyllum tomentosum","Brazilian_Flora_Online_v.393.285"
"var.","(Spreng.) Cabrera","tomentosum","sp1249","Dasyphyllum tomentosum var. tomentosum (Spreng.) Cabrera","","Dasyphyllum tomentosum","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Flotovia glabra Spreng.","Spreng.","Flotovia glabra","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Flotovia quinquenervis Gardner","Gardner","Flotovia quinquenervis","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Flotovia barnadesioides Tovar","Tovar","Flotovia barnadesioides","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Chuquiraga latifolia D.Don","D.Don","Chuquiraga latifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Chuquiraga paniculata D.Don","D.Don","Chuquiraga paniculata","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Chuquiraga racemosa Baker","Baker","Chuquiraga racemosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1249","Chuquiraga glabra (Spreng.) Baker","(Spreng.) Baker","Chuquiraga glabra","Brazilian_Flora_Online_v.393.285"
"var.","Baker","multiflora","sp1249","Chuquiraga glabra var. multiflora Baker","","Chuquiraga glabra","Brazilian_Flora_Online_v.393.285"
"","","","sp1250","Chuquiraga regnellii Sch.Bip. e Baker","Sch.Bip. e Baker","Chuquiraga regnellii","Brazilian_Flora_Online_v.393.285"
"","","","sp1250","Flotovia flagelans Casar.","Casar.","Flotovia flagelans","Brazilian_Flora_Online_v.393.285"
"","","","sp1251","Dasyphyllum synacanthum (Baker) Cabrera","(Baker) Cabrera","Dasyphyllum synacanthum","Brazilian_Flora_Online_v.393.285"
"","","","sp1251","Flotovia lanceolata Less.","Less.","Flotovia lanceolata","Brazilian_Flora_Online_v.393.285"
"","","","sp1251","Chuquiraga synacantha Sch.Bip. ex Baker","Sch.Bip. ex Baker","Chuquiraga synacantha","Brazilian_Flora_Online_v.393.285"
"","","","sp1252","Flotovia spinescens Less.","Less.","Flotovia spinescens","Brazilian_Flora_Online_v.393.285"
"","","","sp1253","Davilla cuatrecasasii Aymard","Aymard","Davilla cuatrecasasii","Brazilian_Flora_Online_v.393.285"
"","","","sp1255","Davilla kunthii A.St.-Hil.","A.St.-Hil.","Davilla kunthii","Brazilian_Flora_Online_v.393.285"
"","","","sp1255","Davilla multiflora (DC.) A.St.-Hil.","(DC.) A.St.-Hil.","Davilla multiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp1256","Lonchocarpus costatus Benth.","Benth.","Lonchocarpus costatus","Brazilian_Flora_Online_v.393.285"
"","","","sp1258","Lonchocarpus spruceanus Spruce ex Benth.","Spruce ex Benth.","Lonchocarpus spruceanus","Brazilian_Flora_Online_v.393.285"
"","","","sp1258","Derris spruceana (Benth.) Ducke","(Benth.) Ducke","Derris spruceana","Brazilian_Flora_Online_v.393.285"
"","","","sp1262","Aralia arborea Vell.","Vell.","Aralia arborea","Brazilian_Flora_Online_v.393.285"
"","","","sp1262","Gilibertia brasiliensis Seem.","Seem.","Gilibertia brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax affinis (Marchal) Gamerro & Zuloaga","(Marchal) Gamerro & Zuloaga","Dendropanax affinis","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Aralia ramiflora (DC.) Pohl ex Marchal","(DC.) Pohl ex Marchal","Aralia ramiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax lanceolatus Decne. & Planch.","Decne. & Planch.","Dendropanax lanceolatus","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax oblongus Decne. & Planch.","Decne. & Planch.","Dendropanax oblongus","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax obovatus Decne. & Planch.","Decne. & Planch.","Dendropanax obovatus","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax ramiflorus (DC.) Seem.","(DC.) Seem.","Dendropanax ramiflorus","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Dendropanax sellowianus Miq.","Miq.","Dendropanax sellowianus","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Gilibertia affinis Marchal","Marchal","Gilibertia affinis","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Gilibertia cuneata (DC.) Marchal","(DC.) Marchal","Gilibertia cuneata","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Hedera cuneata DC.","DC.","Hedera cuneata","Brazilian_Flora_Online_v.393.285"
"","","","sp1264","Hedera ramiflora DC.","DC.","Hedera ramiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp1267","Gilibertia heterophylla Marchal","Marchal","Gilibertia heterophylla","Brazilian_Flora_Online_v.393.285"
"","","","sp1268","Gilibertia langsdorfii Marchal","Marchal","Gilibertia langsdorfii","Brazilian_Flora_Online_v.393.285"
"","","","sp1269","Aralia monogyna Vell.","Vell.","Aralia monogyna","Brazilian_Flora_Online_v.393.285"
"","","","sp1269","Dendropanax pauciflorus Decne. & Planch.","Decne. & Planch.","Dendropanax pauciflorus","Brazilian_Flora_Online_v.393.285"
"","","","sp1269","Gilibertia monogyna (Vell.) Marchal","(Vell.) Marchal","Gilibertia monogyna","Brazilian_Flora_Online_v.393.285"
"","","","sp1271","Gilibertia triloba (Gardner) Marchal","(Gardner) Marchal","Gilibertia triloba","Brazilian_Flora_Online_v.393.285"
"","","","sp1271","Hedera triloba Gardner","Gardner","Hedera triloba","Brazilian_Flora_Online_v.393.285"
"","","","sp1274","Atitara ataxacantha (Barb.Rodr.) Kuntze","(Barb.Rodr.) Kuntze","Atitara ataxacantha","Brazilian_Flora_Online_v.393.285"
"","","","sp1274","Atitara lophacantha (Mart.) Barb.Rodr.","(Mart.) Barb.Rodr.","Atitara lophacantha","Brazilian_Flora_Online_v.393.285"
"","","","sp1274","Atitara orthacantha (Mart.) Barb.Rodr.","(Mart.) Barb.Rodr.","Atitara orthacantha","Brazilian_Flora_Online_v.393.285"
"","","","sp1274","Desmoncus lophacanthos Mart.","Mart.","Desmoncus lophacanthos","Brazilian_Flora_Online_v.393.285"
"var.","Drude","mitis","sp1274","Desmoncus orthacanthos var. mitis Drude","","Desmoncus orthacanthos","Brazilian_Flora_Online_v.393.285"
"","","","sp1275","Dialium divaricatum Vahl","Vahl","Dialium divaricatum","Brazilian_Flora_Online_v.393.285"
"","","","sp1279","Dictyoloma incanescens DC.","DC.","Dictyoloma incanescens","Brazilian_Flora_Online_v.393.285"
"","","","sp1279","Dictyoloma peruvianum Planch.","Planch.","Dictyoloma peruvianum","Brazilian_Flora_Online_v.393.285"
"","","","sp1279","Dyctioloma incanescens DC.","DC.","Dyctioloma incanescens","Brazilian_Flora_Online_v.393.285"
"","","","sp1279","Dictyoloma peruviana G.Planch.","G.Planch.","Dictyoloma peruviana","Brazilian_Flora_Online_v.393.285"
"","","","sp1280","Schefflera succinea Frodin & Fiaschi","Frodin & Fiaschi","Schefflera succinea","Brazilian_Flora_Online_v.393.285"
"","","","sp1281","Schefflera angustissima (Marchal) Frodin","(Marchal) Frodin","Schefflera angustissima","Brazilian_Flora_Online_v.393.285"
"","","","sp1282","Schefflera aurata Fiaschi","Fiaschi","Schefflera aurata","Brazilian_Flora_Online_v.393.285"
"","","","sp1283","Didymopanax claussenianus Decne. & Planch. ex Marchal","Decne. & Planch. ex Marchal","Didymopanax claussenianus","Brazilian_Flora_Online_v.393.285"
"","","","sp1283","Didymopanax micranthus Marchal","Marchal","Didymopanax micranthus","Brazilian_Flora_Online_v.393.285"
"","","","sp1283","Didymopanax pachycarpus Marchal","Marchal","Didymopanax pachycarpus","Brazilian_Flora_Online_v.393.285"
"","","","sp1283","Panax calvum Cham.","Cham.","Panax calvum","Brazilian_Flora_Online_v.393.285"
"","","","sp1284","Schefflera capixaba Fiaschi","Fiaschi","Schefflera capixaba","Brazilian_Flora_Online_v.393.285"
"","","","sp1285","Schefflera grandigemma Fiaschi","Fiaschi","Schefflera grandigemma","Brazilian_Flora_Online_v.393.285"
"","","","sp1286","Schefflera kollmannii Fiaschi","Fiaschi","Schefflera kollmannii","Brazilian_Flora_Online_v.393.285"
"","","","sp1287","Schefflera longipetiolata (Pohl ex DC.) Frodin & Fiaschi","(Pohl ex DC.) Frodin & Fiaschi","Schefflera longipetiolata","Brazilian_Flora_Online_v.393.285"
"","","","sp1288","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","(Cham. & Schltdl.) Frodin","Schefflera macrocarpa","Brazilian_Flora_Online_v.393.285"
"","","","sp1289","Schefflera morototoni (Aubl.) Maguire et al.","(Aubl.) Maguire et al.","Schefflera morototoni","Brazilian_Flora_Online_v.393.285"
"","","","sp1290","Schefflera racemifera Fiaschi & Frodin","Fiaschi & Frodin","Schefflera racemifera","Brazilian_Flora_Online_v.393.285"
"","","","sp1292","Schefflera selloi (Marchal) Frodin & Fiaschi","(Marchal) Frodin & Fiaschi","Schefflera selloi","Brazilian_Flora_Online_v.393.285"
"","","","sp1293","Schefflera villosissima Fiaschi & Pirani","Fiaschi & Pirani","Schefflera villosissima","Brazilian_Flora_Online_v.393.285"
"","","","sp1294","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","(Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa","Brazilian_Flora_Online_v.393.285"
"","","","sp1298","Dimorphandra biretusa Tul.","Tul.","Dimorphandra biretusa","Brazilian_Flora_Online_v.393.285"
"","","","sp1303","Diospyros janeirensis Sandwith","Sandwith","Diospyros janeirensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1304","Diospyros subrotata Hiern","Hiern","Diospyros subrotata","Brazilian_Flora_Online_v.393.285"
"","","","sp1306","Diospyros melinonii (Hiern) A.C.Sm.","(Hiern) A.C.Sm.","Diospyros melinonii","Brazilian_Flora_Online_v.393.285"
"","","","sp1307","Diospyros ierensis Britton","Britton","Diospyros ierensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1308","Diospyros araripensis Cavalcante","Cavalcante","Diospyros araripensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1309","Diospyros duartei Cavalcante","Cavalcante","Diospyros duartei","Brazilian_Flora_Online_v.393.285"
"","","","sp1312","Macreightia obovata Mart. ex Miq.","Mart. ex Miq.","Macreightia obovata","Brazilian_Flora_Online_v.393.285"
"","","","sp1312","Maba inconstans (Jacq.) Griseb.","(Jacq.) Griseb.","Maba inconstans","Brazilian_Flora_Online_v.393.285"
"","","","sp1314","Diospyros hispida A.DC.","A.DC.","Diospyros hispida","Brazilian_Flora_Online_v.393.285"
"","","","sp1314","Annona lasiocalyx Mart.","Mart.","Annona lasiocalyx","Brazilian_Flora_Online_v.393.285"
"","","","sp1322","Chrysophyllum cuspidatum Hoehne","Hoehne","Chrysophyllum cuspidatum","Brazilian_Flora_Online_v.393.285"
"","","","sp1323","Diplotropis taubertiana Harms","Harms","Diplotropis taubertiana","Brazilian_Flora_Online_v.393.285"
"","","","sp1323","Bowdichia ferruginea (Benth.) Ducke","(Benth.) Ducke","Bowdichia ferruginea","Brazilian_Flora_Online_v.393.285"
"","","","sp1323","Bowdichia taubertiana (Harms) Ducke","(Harms) Ducke","Bowdichia taubertiana","Brazilian_Flora_Online_v.393.285"
"","","","sp1325","Tachigali purpurea Rich.","Rich.","Tachigali purpurea","Brazilian_Flora_Online_v.393.285"
"","","","sp1325","Dibrachion guianense Tul.","Tul.","Dibrachion guianense","Brazilian_Flora_Online_v.393.285"
"","","","sp1326","Diplusodon amoenus (Cham. et Schltdl.) DC.","(Cham. et Schltdl.) DC.","Diplusodon amoenus","Brazilian_Flora_Online_v.393.285"
"","","","sp1326","Friedlandia amoena Chamisso & Schlechtendal","Chamisso & Schlechtendal","Friedlandia amoena","Brazilian_Flora_Online_v.393.285"
"","","","sp1327","Coumarouna alata (Vogel) Taub.","(Vogel) Taub.","Coumarouna alata","Brazilian_Flora_Online_v.393.285"
"","","","sp1328","Coumarouna odorata Aubl.","Aubl.","Coumarouna odorata","Brazilian_Flora_Online_v.393.285"
"","","","sp1328","Dipteryx tetraphylla Spruce","Spruce","Dipteryx tetraphylla","Brazilian_Flora_Online_v.393.285"
"","","","sp1330","Discocarpus brasiliensis Klotzsch","Klotzsch","Discocarpus brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1332","Discophora brasiliensis Mart.","Mart.","Discophora brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp1332","Discophora froesii Pires","Pires","Discophora froesii","Brazilian_Flora_Online_v.393.285"
