"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
NA,NA,NA,"sp4137","Rudgea tricephala Standl. ex Hoehne","Standl. ex Hoehne","Rudgea tricephala"
NA,NA,NA,"sp4137","Uragoga aculeoligera Kuntze","Kuntze","Uragoga aculeoligera"
NA,NA,NA,"sp4137","Uragoga mooreana Kuntze","Kuntze","Uragoga mooreana"
NA,NA,NA,"sp4138","Rudgea amplicalyx Standl.","Standl.","Rudgea amplicalyx"
NA,NA,NA,"sp4138","Rudgea ovalis Müll.Arg.","Müll.Arg.","Rudgea ovalis"
NA,NA,NA,"sp4138","Uragoga umbrosa (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga umbrosa"
NA,NA,NA,"sp4139","Pachysanthus macrophyllus C.Presl","C.Presl","Pachysanthus macrophyllus"
NA,NA,NA,"sp4139","Rudgea multicostata Müll.Arg.","Müll.Arg.","Rudgea multicostata"
NA,NA,NA,"sp4139","Rudgea pachysantha Müll.Arg.","Müll.Arg.","Rudgea pachysantha"
NA,NA,NA,"sp4139","Uragoga multicostata (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga multicostata"
NA,NA,NA,"sp4139","Uragoga pachysantha (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga pachysantha"
NA,NA,NA,"sp4139","Uragoga vellerea (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga vellerea"
NA,NA,NA,"sp4140","Rudgea krukovii Standl.","Standl.","Rudgea krukovii"
NA,NA,NA,"sp4140","Coffea viburnoides Cham.","Cham.","Coffea viburnoides"
NA,NA,NA,"sp4141","Ruprechtia fagifolia Meisn.","Meisn.","Ruprechtia fagifolia"
NA,NA,NA,"sp4141","Ruprechtia carpinoides Meisn.","Meisn.","Ruprechtia carpinoides"
NA,NA,NA,"sp4142","Ruprechtia latifolia Huber","Huber","Ruprechtia latifolia"
NA,NA,NA,"sp4142","Ruprechtia nitida Brandbyge","Brandbyge","Ruprechtia nitida"
NA,NA,NA,"sp4142","Ruprechtia amentacea Meisn.","Meisn.","Ruprechtia amentacea"
NA,NA,NA,"sp4145","Triplaris scandens (Vell.) Cocc.","(Vell.) Cocc.","Triplaris scandens"
NA,NA,NA,"sp4146","Ruprechtia paranensis Pendry","Pendry","Ruprechtia paranensis"
NA,NA,NA,"sp4147","Triplaris macrocalyx Casar.","Casar.","Triplaris macrocalyx"
NA,NA,NA,"sp4150","Cinchona formosa (Cham. & Schltdl.) Brign.","(Cham. & Schltdl.) Brign.","Cinchona formosa"
"var.","(Cham. & Schltdl.) Brign.","laevis","sp4150","Cinchona formosa var. laevis (Cham. & Schltdl.) Brign.",NA,"Cinchona formosa"
"var.","(Cham. & Schltdl.) Brign.","leprosa","sp4150","Cinchona formosa var. leprosa (Cham. & Schltdl.) Brign.",NA,"Cinchona formosa"
NA,NA,NA,"sp4150","Exostema formosum Cham. & Schltdl.","Cham. & Schltdl.","Exostema formosum"
"var.","Cham. & Schltdl.","laeve","sp4150","Exostema formosum var. laeve Cham. & Schltdl.",NA,"Exostema formosum"
"var.","Cham. & Schltdl.","leprosum","sp4150","Exostema formosum var. leprosum Cham. & Schltdl.",NA,"Exostema formosum"
NA,NA,NA,"sp4150","Rustia mosenii K.Schum. ex Glaz.","K.Schum. ex Glaz.","Rustia mosenii"
NA,NA,NA,"sp4150","Rustia pohliana Klotzsch","Klotzsch","Rustia pohliana"
NA,NA,NA,"sp4150","Rustia sellowiana Klotzsch","Klotzsch","Rustia sellowiana"
NA,NA,NA,"sp4153","Sabicea hirsuta Kunth","Kunth","Sabicea hirsuta"
"var.","Wernham","sellowii","sp4153","Sabicea hirsuta var. sellowii Wernham",NA,"Sabicea hirsuta"
NA,NA,NA,"sp4153","Paiva verticillata Vell.","Vell.","Paiva verticillata"
"var.","K.Schum.","scandens","sp4153","Sabicea aspera var. scandens K.Schum.",NA,"Sabicea aspera"
"var.","Wernham","adpressa","sp4153","Sabicea hirsuta var. adpressa Wernham",NA,"Sabicea hirsuta"
"var.","(Wernham) Standl.","adpressa","sp4153","Sabicea villosa var. adpressa (Wernham) Standl.",NA,"Sabicea villosa"
"var.","(Wernham) Steyerm.","sellowii","sp4153","Sabicea villosa var. sellowii (Wernham) Steyerm.",NA,"Sabicea villosa"
NA,NA,NA,"sp4153","Schwenkfelda hirsuta (Kunth) Spreng.","(Kunth) Spreng.","Schwenkfelda hirsuta"
"var.","Müll.Arg.","brachysepala","sp4157","Sagotia racemosa var. brachysepala Müll.Arg.",NA,"Sagotia racemosa"
NA,NA,NA,"sp4158","Raddisia arborea Schrank","Schrank","Raddisia arborea"
NA,NA,NA,"sp4158","Clercia ovata Vell.","Vell.","Clercia ovata"
NA,NA,NA,"sp4159","Salacia glomerata (Mart.) G.Don","(Mart.) G.Don","Salacia glomerata"
NA,NA,NA,"sp4159","Salacia duckei A.C.Sm.","A.C.Sm.","Salacia duckei"
NA,NA,NA,"sp4159","Salacia induta Rizzini","Rizzini","Salacia induta"
NA,NA,NA,"sp4159","Salacia amygdalina Peyr.","Peyr.","Salacia amygdalina"
NA,NA,NA,"sp4159","Salacia lacunosa (Miers) Peyr.","(Miers) Peyr.","Salacia lacunosa"
NA,NA,NA,"sp4159","Salacia pachyphylla (Miers) Peyr.","(Miers) Peyr.","Salacia pachyphylla"
NA,NA,NA,"sp4159","Salacia affinis Peyr.","Peyr.","Salacia affinis"
NA,NA,NA,"sp4159","Salacia erythroxyloides Cambess.","Cambess.","Salacia erythroxyloides"
"var.","(Mart.) G.Don","genuina","sp4159","Salacia elliptica var. genuina (Mart.) G.Don",NA,"Salacia elliptica"
"var.","Peyr.","oblongifolia","sp4159","Salacia elliptica var. oblongifolia Peyr.",NA,"Salacia elliptica"
NA,NA,NA,"sp4159","Anthodon glomeratus Mart.","Mart.","Anthodon glomeratus"
NA,NA,NA,"sp4159","Anthodon oblongifolium Mart.","Mart.","Anthodon oblongifolium"
NA,NA,NA,"sp4159","Salacia oblongifolia (Mart.) G. Don","(Mart.) G. Don","Salacia oblongifolia"
NA,NA,NA,"sp4159","Salacia obtusifolia Cambess.","Cambess.","Salacia obtusifolia"
"var.","Cambess.","parviflora","sp4159","Salacia obtusifolia var. parviflora Cambess.",NA,"Salacia obtusifolia"
NA,NA,NA,"sp4159","Tontelea erythroxyloides (Cambess.) Endl. ex Walp.","(Cambess.) Endl. ex Walp.","Tontelea erythroxyloides"
"var.","Peyr.","apiculata","sp4159","Salacia elliptica var. apiculata Peyr.",NA,"Salacia elliptica"
NA,NA,NA,"sp4159","Tonsella oblongifolia (Mart.) Spreng.","(Mart.) Spreng.","Tonsella oblongifolia"
NA,NA,NA,"sp4159","Tontelea obtusifolia (Cambess.) Endl. ex Walp.","(Cambess.) Endl. ex Walp.","Tontelea obtusifolia"
NA,NA,NA,"sp4159","Anthodon ellipticus Mart.","Mart.","Anthodon ellipticus"
NA,NA,NA,"sp4159","Tonsella elliptica (Mart.) Spreng.","(Mart.) Spreng.","Tonsella elliptica"
NA,NA,NA,"sp4160","Anthodon grandifolius Mart.","Mart.","Anthodon grandifolius"
NA,NA,NA,"sp4160","Tonsella grandifolia (Mart.) Sprengel","(Mart.) Sprengel","Tonsella grandifolia"
NA,NA,NA,"sp4162","Salix chilensis Molina","Molina","Salix chilensis"
NA,NA,NA,"sp4166","Albizia inopinata (Harms) G.P.Lewis","(Harms) G.P.Lewis","Albizia inopinata"
NA,NA,NA,"sp4166","Pithecellobium inopinatum (Harms)Ducke","(Harms)Ducke","Pithecellobium inopinatum"
"var.","Benth.","acutifolium","sp4167","Pithecellobium saman var. acutifolium Benth.",NA,"Pithecellobium saman"
NA,NA,NA,"sp4170","Excoecaria arguta Müll.Arg.","Müll.Arg.","Excoecaria arguta"
NA,NA,NA,"sp4170","Excoecaria tristis Müll.Arg.","Müll.Arg.","Excoecaria tristis"
NA,NA,NA,"sp4170","Sapium montanum Lanj.","Lanj.","Sapium montanum"
NA,NA,NA,"sp4170","Sapium triste (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium triste"
NA,NA,NA,"sp4171","Sapium taburu Ule","Ule","Sapium taburu"
NA,NA,NA,"sp4171","Sapium biglandulosum (L.) Müll.Arg.","(L.) Müll.Arg.","Sapium biglandulosum"
NA,NA,NA,"sp4171","Sapium claussenianum (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium claussenianum"
NA,NA,NA,"sp4171","Sapium glandulatum (Vell.) Pax","(Vell.) Pax","Sapium glandulatum"
NA,NA,NA,"sp4171","Sapium klotzchianum (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium klotzchianum"
NA,NA,NA,"sp4171","Sapium marginatum Müll.Arg.","Müll.Arg.","Sapium marginatum"
"var.","Müll.Arg.","lanceolatum","sp4171","Sapium marginatum var. lanceolatum Müll.Arg.",NA,"Sapium marginatum"
NA,NA,NA,"sp4171","Excoecaria aerea (Klotzsch ex Müll.Arg.) Müll.Arg.","(Klotzsch ex Müll.Arg.) Müll.Arg.","Excoecaria aerea"
NA,NA,NA,"sp4171","Excoecaria biglandulosa Müll.Arg.","Müll.Arg.","Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","aubletiana","sp4171","Excoecaria biglandulosa var. aubletiana (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Jacq.) Müll.Arg.","aucuparia","sp4171","Excoecaria biglandulosa var. aucuparia (Jacq.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","clausseniana","sp4171","Excoecaria biglandulosa var. clausseniana Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","cuneata","sp4171","Excoecaria biglandulosa var. cuneata Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Baill.) Müll.Arg.","dracunculoides","sp4171","Excoecaria biglandulosa var. dracunculoides (Baill.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Vell.) Müll.Arg.","glandulata","sp4171","Excoecaria biglandulosa var. glandulata (Vell.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","grandifolia","sp4171","Excoecaria biglandulosa var. grandifolia Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","hamata","sp4171","Excoecaria biglandulosa var. hamata (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(G.Mey.) Müll.Arg.","hippomane","sp4171","Excoecaria biglandulosa var. hippomane (G.Mey.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","intercedens","sp4171","Excoecaria biglandulosa var. intercedens Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","klotzschiana","sp4171","Excoecaria biglandulosa var. klotzschiana (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","lanceolata","sp4171","Excoecaria biglandulosa var. lanceolata (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","leptadenia","sp4171","Excoecaria biglandulosa var. leptadenia Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Klotzsch ex Baill.) Müll.Arg.","montevidensis","sp4171","Excoecaria biglandulosa var. montevidensis (Klotzsch ex Baill.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Klotzsch) Müll.Arg.","moritziana","sp4171","Excoecaria biglandulosa var. moritziana (Klotzsch) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","pavoniana","sp4171","Excoecaria biglandulosa var. pavoniana (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","Müll.Arg.","petiolaris","sp4171","Excoecaria biglandulosa var. petiolaris Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Klotzsch) Müll.Arg.","prunifolia","sp4171","Excoecaria biglandulosa var. prunifolia (Klotzsch) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Kunth) Müll.Arg.","salicifolia","sp4171","Excoecaria biglandulosa var. salicifolia (Kunth) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","serrata","sp4171","Excoecaria biglandulosa var. serrata (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
NA,NA,NA,"sp4171","Excoecaria marginata (Baill.) Griseb.","(Baill.) Griseb.","Excoecaria marginata"
"var.","Müll.Arg.","conjungens","sp4171","Excoecaria marginata var. conjungens Müll.Arg.",NA,"Excoecaria marginata"
"var.","Müll.Arg.","grandifolia","sp4171","Excoecaria marginata var. grandifolia Müll.Arg.",NA,"Excoecaria marginata"
"var.","(Müll.Arg.) Müll.Arg.","lanceolata","sp4171","Excoecaria marginata var. lanceolata (Müll.Arg.) Müll.Arg.",NA,"Excoecaria marginata"
"var.","Müll.Arg.","longifolia","sp4171","Excoecaria marginata var. longifolia Müll.Arg.",NA,"Excoecaria marginata"
"var.","(Müll.Arg.) Müll.Arg.","spathulata","sp4171","Excoecaria marginata var. spathulata (Müll.Arg.) Müll.Arg.",NA,"Excoecaria marginata"
NA,NA,NA,"sp4171","Excoecaria obtusiloba (Müll.Arg.) Müll.Arg.","(Müll.Arg.) Müll.Arg.","Excoecaria obtusiloba"
NA,NA,NA,"sp4171","Excoecaria occidentalis Müll.Arg.","Müll.Arg.","Excoecaria occidentalis"
NA,NA,NA,"sp4171","Excoecaria suberosa Müll.Arg.","Müll.Arg.","Excoecaria suberosa"
NA,NA,NA,"sp4171","Hippomane aucuparia (Jacq.) Crantz","(Jacq.) Crantz","Hippomane aucuparia"
NA,NA,NA,"sp4171","Hippomane biglandulosa L.","L.","Hippomane biglandulosa"
NA,NA,NA,"sp4171","Hippomane fruticosa Sessé & Moc.","Sessé & Moc.","Hippomane fruticosa"
NA,NA,NA,"sp4171","Hippomane glandulosa L.","L.","Hippomane glandulosa"
NA,NA,NA,"sp4171","Omphalea glandulata Vell.","Vell.","Omphalea glandulata"
NA,NA,NA,"sp4171","Sapiopsis cremostachys Müll.Arg.","Müll.Arg.","Sapiopsis cremostachys"
NA,NA,NA,"sp4171","Sapium albomarginatum Pax & K.Hoffm.","Pax & K.Hoffm.","Sapium albomarginatum"
NA,NA,NA,"sp4171","Sapium aubletianum (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium aubletianum"
NA,NA,NA,"sp4171","Sapium aucuparium Jacq.","Jacq.","Sapium aucuparium"
"var.","Griseb.","hippomane","sp4171","Sapium aucuparium var. hippomane Griseb.",NA,"Sapium aucuparium"
"var.","Pittier","moritzianum","sp4171","Sapium aucuparium var. moritzianum Pittier",NA,"Sapium aucuparium"
"var.","Müll.Arg.","aubletianum","sp4171","Sapium biglandulosum var. aubletianum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(Jacq.) Müll.Arg.","aucuparium","sp4171","Sapium biglandulosum var. aucuparium (Jacq.) Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(Huber) Monach.","bogotense","sp4171","Sapium biglandulosum var. bogotense (Huber) Monach.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","hamatum","sp4171","Sapium biglandulosum var. hamatum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","klotzschianum","sp4171","Sapium biglandulosum var. klotzschianum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","lanceolatum","sp4171","Sapium biglandulosum var. lanceolatum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","meyerianum","sp4171","Sapium biglandulosum var. meyerianum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(Klotzsch) Müll.Arg.","moritzianum","sp4171","Sapium biglandulosum var. moritzianum (Klotzsch) Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(K.Schum. & Pittier) Monach.","oligoneurum","sp4171","Sapium biglandulosum var. oligoneurum (K.Schum. & Pittier) Monach.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","pavonianum","sp4171","Sapium biglandulosum var. pavonianum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(Kunth) Müll.Arg.","salicifolium","sp4171","Sapium biglandulosum var. salicifolium (Kunth) Müll.Arg.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","serratum","sp4171","Sapium biglandulosum var. serratum Müll.Arg.",NA,"Sapium biglandulosum"
"var.","(Pittier) Monach.","sulciferum","sp4171","Sapium biglandulosum var. sulciferum (Pittier) Monach.",NA,"Sapium biglandulosum"
NA,NA,NA,"sp4171","Sapium cremostachyum (Baill.) I.M.Johnst.","(Baill.) I.M.Johnst.","Sapium cremostachyum"
NA,NA,NA,"sp4171","Sapium fendleri Hemsl.","Hemsl.","Sapium fendleri"
NA,NA,NA,"sp4171","Sapium fragile Pax & K.Hoffm.","Pax & K.Hoffm.","Sapium fragile"
NA,NA,NA,"sp4171","Sapium giganteum Pittier","Pittier","Sapium giganteum"
NA,NA,NA,"sp4171","Sapium guaricense Pittier","Pittier","Sapium guaricense"
"var.","O'Donell & Lourteig","saltense","sp4171","Sapium haematospermum var. saltense O'Donell & Lourteig",NA,"Sapium haematospermum"
NA,NA,NA,"sp4171","Sapium hamatum (Müll.Arg.) Pax & K.Hoffm.","(Müll.Arg.) Pax & K.Hoffm.","Sapium hamatum"
NA,NA,NA,"sp4171","Sapium hemsleyanum Huber","Huber","Sapium hemsleyanum"
NA,NA,NA,"sp4171","Sapium hippomane G.Mey.","G.Mey.","Sapium hippomane"
NA,NA,NA,"sp4171","Sapium integrifolium Splitg. ex Lanj.","Splitg. ex Lanj.","Sapium integrifolium"
NA,NA,NA,"sp4171","Sapium intercedens (Müll. Arg.) Huber","(Müll. Arg.) Huber","Sapium intercedens"
NA,NA,NA,"sp4171","Sapium itzanum Lundell","Lundell","Sapium itzanum"
NA,NA,NA,"sp4171","Sapium ixiamasense Jabl.","Jabl.","Sapium ixiamasense"
NA,NA,NA,"sp4171","Sapium izabalense Lundell","Lundell","Sapium izabalense"
NA,NA,NA,"sp4171","Sapium klotzschianum (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium klotzschianum"
"var.","Lanj.","glaziovii","sp4171","Sapium klotzschianum var. glaziovii Lanj.",NA,"Sapium klotzschianum"
NA,NA,NA,"sp4171","Sapium lanceolatum (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium lanceolatum"
NA,NA,NA,"sp4171","Sapium leptadenium (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium leptadenium"
"var.","(Müll.Arg.) Pax","conjungens","sp4171","Sapium marginatum var. conjungens (Müll.Arg.) Pax",NA,"Sapium marginatum"
"var.","(Müll.Arg.) Pax","grandifolium","sp4171","Sapium marginatum var. grandifolium (Müll.Arg.) Pax",NA,"Sapium marginatum"
"var.","(Müll.Arg.) Pax","longifolium","sp4171","Sapium marginatum var. longifolium (Müll.Arg.) Pax",NA,"Sapium marginatum"
"var.","Müll.Arg.","spathulatum","sp4171","Sapium marginatum var. spathulatum Müll.Arg.",NA,"Sapium marginatum"
NA,NA,NA,"sp4171","Sapium moaense Alain","Alain","Sapium moaense"
NA,NA,NA,"sp4171","Sapium montevidense NA",NA,"Sapium montevidense"
NA,NA,NA,"sp4171","Sapium moritzianum Klotzsch","Klotzsch","Sapium moritzianum"
NA,NA,NA,"sp4171","Sapium muelleri Hemsl.","Hemsl.","Sapium muelleri"
NA,NA,NA,"sp4171","Sapium naiguatense Pittier","Pittier","Sapium naiguatense"
NA,NA,NA,"sp4171","Sapium nitidum Alain","Alain","Sapium nitidum"
NA,NA,NA,"sp4171","Sapium obtusatum Klotzsch ex Pax","Klotzsch ex Pax","Sapium obtusatum"
NA,NA,NA,"sp4171","Sapium obtusilobum Müll.Arg.","Müll.Arg.","Sapium obtusilobum"
NA,NA,NA,"sp4171","Sapium occidentale (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium occidentale"
NA,NA,NA,"sp4171","Sapium oligoneurum K.Schum. & Pittier","K.Schum. & Pittier","Sapium oligoneurum"
NA,NA,NA,"sp4171","Sapium paranaense Pax & K.Hoffm.","Pax & K.Hoffm.","Sapium paranaense"
NA,NA,NA,"sp4171","Sapium paucistamineum Pittier","Pittier","Sapium paucistamineum"
NA,NA,NA,"sp4171","Sapium pavonianum NA",NA,"Sapium pavonianum"
NA,NA,NA,"sp4171","Sapium petiolare (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium petiolare"
NA,NA,NA,"sp4171","Sapium pittieri Huber","Huber","Sapium pittieri"
NA,NA,NA,"sp4171","Sapium poeppigii Hemsl.","Hemsl.","Sapium poeppigii"
NA,NA,NA,"sp4171","Sapium pohlianum Klotzsch ex Pax","Klotzsch ex Pax","Sapium pohlianum"
NA,NA,NA,"sp4171","Sapium prunifolium Klotzsch","Klotzsch","Sapium prunifolium"
NA,NA,NA,"sp4171","Sapium punctatum Klotzsch ex Pax","Klotzsch ex Pax","Sapium punctatum"
NA,NA,NA,"sp4171","Sapium pycnostachys K.Schum. ex Pax","K.Schum. ex Pax","Sapium pycnostachys"
NA,NA,NA,"sp4171","Sapium salicifolium Kunth","Kunth","Sapium salicifolium"
NA,NA,NA,"sp4171","Sapium saltense (O'Donell & Lourteig) Jabl.","(O'Donell & Lourteig) Jabl.","Sapium saltense"
NA,NA,NA,"sp4171","Sapium schippii Croizat","Croizat","Sapium schippii"
NA,NA,NA,"sp4171","Sapium serratum (Müll.Arg.) Klotzsch ex Baill.","(Müll.Arg.) Klotzsch ex Baill.","Sapium serratum"
NA,NA,NA,"sp4171","Sapium suberosum Müll.Arg.","Müll.Arg.","Sapium suberosum"
NA,NA,NA,"sp4171","Sapium submarginatum Huber","Huber","Sapium submarginatum"
NA,NA,NA,"sp4171","Sapium subserratum Klotzsch ex Pax","Klotzsch ex Pax","Sapium subserratum"
NA,NA,NA,"sp4171","Sapium sulciferum Pittier","Pittier","Sapium sulciferum"
NA,NA,NA,"sp4171","Stillingia aucuparia (Jacq.) Oken","(Jacq.) Oken","Stillingia aucuparia"
NA,NA,NA,"sp4171","Stillingia biglandulosa (L.) Baill.","(L.) Baill.","Stillingia biglandulosa"
NA,NA,NA,"sp4171","Stillingia cremostachys Baill.","Baill.","Stillingia cremostachys"
NA,NA,NA,"sp4171","Stillingia dracunculoides Baill.","Baill.","Stillingia dracunculoides"
NA,NA,NA,"sp4171","Stillingia haematantha Standl.","Standl.","Stillingia haematantha"
NA,NA,NA,"sp4171","Stillingia hippomane (G.Mey.) Baill.","(G.Mey.) Baill.","Stillingia hippomane"
NA,NA,NA,"sp4171","Stillingia marginata (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Stillingia marginata"
NA,NA,NA,"sp4171","Stillingia prunifolia (Klotzsch) Baill.","(Klotzsch) Baill.","Stillingia prunifolia"
NA,NA,NA,"sp4171","Sapium aereum Klotzsch ex Müll. Arg.","Klotzsch ex Müll. Arg.","Sapium aereum"
NA,NA,NA,"sp4171","Sapium bogotense Huber","Huber","Sapium bogotense"
NA,NA,NA,"sp4171","Sapium montevidense NA",NA,"Sapium montevidense"
"var.","(Müll. Arg.) Chodat","intercedens","sp4171","Sapium biglandulosum var. intercedens (Müll. Arg.) Chodat",NA,"Sapium biglandulosum"
NA,NA,NA,"sp4171","Sapium caribaeum Urb.","Urb.","Sapium caribaeum"
"fo.",NA,"klotzschianum","sp4171","Sapium biglandulosum fo. klotzschianum NA",NA,"Sapium biglandulosum"
"fo.","Müll. Arg.","hamatum","sp4171","Sapium biglandulosum fo. hamatum Müll. Arg.",NA,"Sapium biglandulosum"
NA,NA,NA,"sp4171","Sapium pavonianum NA",NA,"Sapium pavonianum"
"fo.",NA,"klotzschianum","sp4171","Sapium biglandulosum fo. klotzschianum NA",NA,"Sapium biglandulosum"
"fo.",NA,"klotzschianum","sp4171","Sapium biglandulosum fo. klotzschianum NA",NA,"Sapium biglandulosum"
"fo.","(Müll. Arg.) Müll. Arg.","klotzschiana","sp4171","Excoecaria biglandulosa fo. klotzschiana (Müll. Arg.) Müll. Arg.",NA,"Excoecaria biglandulosa"
"fo.",NA,"spathulatum","sp4171","Sapium marginatum fo. spathulatum NA",NA,"Sapium marginatum"
"fo.",NA,"spathulata","sp4171","Excoecaria marginata fo. spathulata NA",NA,"Excoecaria marginata"
"var.","(Müll. Arg.) Griseb.","petiolare","sp4171","Sapium aucuparium var. petiolare (Müll. Arg.) Griseb.",NA,"Sapium aucuparium"
NA,NA,NA,"sp4171","Sapium contortum Croizat","Croizat","Sapium contortum"
NA,NA,NA,"sp4172","Sapium longifolium (Müll.Arg.) Huber","(Müll.Arg.) Huber","Sapium longifolium"
"var.","Müll.Arg.","stenophyllum","sp4172","Sapium marginatum var. stenophyllum Müll.Arg.",NA,"Sapium marginatum"
"var.","Müll.Arg.","angustifolia","sp4172","Excoecaria biglandulosa var. angustifolia Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","longifolia","sp4172","Excoecaria biglandulosa var. longifolia (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","squarrosa","sp4172","Excoecaria biglandulosa var. squarrosa (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
"var.","(Müll.Arg.) Müll.Arg.","stenophylla","sp4172","Excoecaria biglandulosa var. stenophylla (Müll.Arg.) Müll.Arg.",NA,"Excoecaria biglandulosa"
NA,NA,NA,"sp4172","Excoecaria haematosperma (Müll.Arg.) Müll.Arg.","(Müll.Arg.) Müll.Arg.","Excoecaria haematosperma"
"var.","(Müll.Arg.) Müll.Arg.","stenophylla","sp4172","Excoecaria marginata var. stenophylla (Müll.Arg.) Müll.Arg.",NA,"Excoecaria marginata"
NA,NA,NA,"sp4172","Excoecaria tijucensis Müll.Arg.","Müll.Arg.","Excoecaria tijucensis"
"var.","Müll.Arg.","longifolium","sp4172","Sapium biglandulosum var. longifolium Müll.Arg.",NA,"Sapium biglandulosum"
"var.","Müll.Arg.","stenophyllum","sp4172","Sapium biglandulosum var. stenophyllum Müll.Arg.",NA,"Sapium biglandulosum"
NA,NA,NA,"sp4172","Sapium gibertii Hemsl.","Hemsl.","Sapium gibertii"
NA,NA,NA,"sp4172","Sapium linearifolium Hemsl.","Hemsl.","Sapium linearifolium"
NA,NA,NA,"sp4172","Sapium rojasii H.Lév.","H.Lév.","Sapium rojasii"
