"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4817"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4817"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4817"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4817"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4817"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp4817"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp4817"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4817"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4818"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4818"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4818"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4818"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4818"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4818"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4818"
"PY",NA,NA,"Native","Extant","Resident","sp4818"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4818"
"PE",NA,NA,"Native","Extant","Resident","sp4818"
"BR",NA,NA,"Native","Extant","Resident","sp4818"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4818"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4819"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4819"
"BR",NA,NA,"Native","Extant","Resident","sp4819"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4820"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4820"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4820"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4820"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4820"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4820"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4820"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4820"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4820"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4820"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4820"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp4820"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4820"
"BO",NA,NA,"Native","Extant","Resident","sp4820"
"BO",NA,NA,"Native","Extant","Resident","sp4820"
"PE",NA,NA,"Native","Extant","Resident","sp4820"
"PE",NA,NA,"Native","Extant","Resident","sp4820"
"PE",NA,NA,"Native","Extant","Resident","sp4820"
"BR",NA,NA,"Native","Extant","Resident","sp4820"
"BO",NA,NA,"Native","Extant","Resident","sp4820"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4820"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4820"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4821"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4821"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4821"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4821"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4821"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4821"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4821"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4821"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4821"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4821"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4821"
"BR",NA,NA,"Native","Extant","Resident","sp4821"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4822"
"MXC-PU",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-GR",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"SV",NA,NA,"Native","Extant","Resident","sp4822"
"SV",NA,NA,"Native","Extant","Resident","sp4822"
"MXE-HI",NA,NA,"Native","Extant","Resident","sp4822"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"CR",NA,NA,"Native","Extant","Resident","sp4822"
"CR",NA,NA,"Native","Extant","Resident","sp4822"
"CR",NA,NA,"Native","Extant","Resident","sp4822"
"MXE-QU",NA,NA,"Native","Extant","Resident","sp4822"
"MXC-MO",NA,NA,"Native","Extant","Resident","sp4822"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp4822"
"MXE-SL",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-NA",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-OA",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-CL",NA,NA,"Native","Extant","Resident","sp4822"
"MXT-CA",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp4822"
"MXT-QR",NA,NA,"Native","Extant","Resident","sp4822"
"MXC-ME",NA,NA,"Native","Extant","Resident","sp4822"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4822"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4822"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"PA",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"GT",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"VE",NA,NA,"Native","Extant","Resident","sp4822"
"PY",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"MXS-MI",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"SV",NA,NA,"Native","Extant","Resident","sp4822"
"CR",NA,NA,"Native","Extant","Resident","sp4822"
"BZ",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"PA",NA,NA,"Native","Extant","Resident","sp4822"
"GT",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"BZ",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"BO",NA,NA,"Native","Extant","Resident","sp4822"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4822"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4822"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4822"
"GT",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4822"
"BR",NA,NA,"Native","Extant","Resident","sp4822"
"PE",NA,NA,"Native","Extant","Resident","sp4822"
"MX",NA,NA,"Native","Extant","Resident","sp4822"
"NI",NA,NA,"Native","Extant","Resident","sp4822"
"CR",NA,NA,"Native","Extant","Resident","sp4822"
"HN",NA,NA,"Native","Extant","Resident","sp4822"
"GT",NA,NA,"Native","Extant","Resident","sp4822"
"GT",NA,NA,"Native","Extant","Resident","sp4822"
"BZ",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"EC",NA,NA,"Native","Extant","Resident","sp4822"
"CO",NA,NA,"Native","Extant","Resident","sp4822"
"BZ",NA,NA,"Native","Extant","Resident","sp4822"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4823"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4823"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4823"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4823"
"PY",NA,NA,"Native","Extant","Resident","sp4823"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp4823"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4823"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4823"
"PY",NA,NA,"Native","Extant","Resident","sp4823"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4823"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4823"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4823"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4823"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp4823"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4823"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4823"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4824"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4824"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4824"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4824"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4824"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4824"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4824"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4824"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4824"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4824"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4824"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4824"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4824"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4824"
"BR",NA,NA,"Native","Extant","Resident","sp4824"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4824"
"BO",NA,NA,"Native","Extant","Resident","sp4824"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4824"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4824"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4824"
"BO",NA,NA,"Native","Extant","Resident","sp4824"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp4824"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4824"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4825"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4825"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4825"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4825"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4825"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4825"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4825"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4826"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4826"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4826"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4826"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4826"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4826"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4826"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4826"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4826"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4826"
"BR",NA,NA,"Native","Extant","Resident","sp4826"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4827"
"BR",NA,NA,"Native","Extant","Resident","sp4827"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4828"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4828"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4828"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4828"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4828"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4828"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4828"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4828"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4828"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4828"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4829"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"EC",NA,NA,"Native","Extant","Resident","sp4829"
"BO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"BO",NA,NA,"Native","Extant","Resident","sp4829"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4829"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"EC",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"PE",NA,NA,"Native","Extant","Resident","sp4829"
"BO",NA,NA,"Native","Extant","Resident","sp4829"
"PE",NA,NA,"Native","Extant","Resident","sp4829"
"EC",NA,NA,"Native","Extant","Resident","sp4829"
"BO",NA,NA,"Native","Extant","Resident","sp4829"
"EC",NA,NA,"Native","Extant","Resident","sp4829"
"CO",NA,NA,"Native","Extant","Resident","sp4829"
"EC",NA,NA,"Native","Extant","Resident","sp4829"
"PE",NA,NA,"Native","Extant","Resident","sp4829"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4830"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4830"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4830"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4830"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4830"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4830"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp4830"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4831"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4831"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4831"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4831"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4831"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4831"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4832"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4832"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4832"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4832"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4832"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4832"
"CR",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4832"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4832"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"BO",NA,NA,"Native","Extant","Resident","sp4832"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"GF",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"PA",NA,NA,"Native","Extant","Resident","sp4832"
"VE",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"BO",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"EC",NA,NA,"Native","Extant","Resident","sp4832"
"BO",NA,NA,"Native","Extant","Resident","sp4832"
"PA",NA,NA,"Native","Extant","Resident","sp4832"
"BR",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"CO",NA,NA,"Native","Extant","Resident","sp4832"
"BO",NA,NA,"Native","Extant","Resident","sp4832"
"CR",NA,NA,"Native","Extant","Resident","sp4832"
"CR",NA,NA,"Native","Extant","Resident","sp4832"
"PE",NA,NA,"Native","Extant","Resident","sp4832"
"SR",NA,NA,"Native","Extant","Resident","sp4832"
"BO",NA,NA,"Native","Extant","Resident","sp4832"
"GY",NA,NA,"Native","Extant","Resident","sp4832"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4833"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4833"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp4833"
"ZA",NA,NA,"Native","Extant","Resident","sp4833"
"EC",NA,NA,"Native","Extant","Resident","sp4833"
"CR",NA,NA,"Native","Extant","Resident","sp4833"
"CR",NA,NA,"Native","Extant","Resident","sp4833"
"VE",NA,NA,"Native","Extant","Resident","sp4833"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4833"
"PE",NA,NA,"Native","Extant","Resident","sp4833"
"PE",NA,NA,"Native","Extant","Resident","sp4833"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"PE",NA,NA,"Native","Extant","Resident","sp4833"
"PE",NA,NA,"Native","Extant","Resident","sp4833"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4833"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4833"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4833"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4833"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4833"
"CR",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"EC",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"VE",NA,NA,"Native","Extant","Resident","sp4833"
"BO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"PE",NA,NA,"Native","Extant","Resident","sp4833"
"EC",NA,NA,"Native","Extant","Resident","sp4833"
"GY",NA,NA,"Native","Extant","Resident","sp4833"
"VE",NA,NA,"Native","Extant","Resident","sp4833"
"VE",NA,NA,"Native","Extant","Resident","sp4833"
"BO",NA,NA,"Native","Extant","Resident","sp4833"
"EC",NA,NA,"Native","Extant","Resident","sp4833"
"PA",NA,NA,"Native","Extant","Resident","sp4833"
"GF",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"CO",NA,NA,"Native","Extant","Resident","sp4833"
"BO",NA,NA,"Native","Extant","Resident","sp4833"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4834"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4834"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4835"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4835"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4835"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4835"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4835"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4835"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4835"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4835"
"BR",NA,NA,"Native","Extant","Resident","sp4835"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4836"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4836"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4836"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4836"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4836"
"SR",NA,NA,"Native","Extant","Resident","sp4836"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4836"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp4836"
